,duration,isHD,treatment,licensedContent,popular,hasDescription,numTags,isMusicCategory,publishDayOfWeek,publishMonth,publishYear
Rabbit Heart (Raise It Up) Florence + The Machine,219.0,0.0,0.0,1.0,16.665096721140667,1.0,17,1.0,1.0,12.0,2009.0
Cover Girl RuPaul,184.0,0.0,0.0,1.0,16.23254415546227,1.0,32,1.0,2.0,4.0,2009.0
Gypsy Shakira,219.0,1.0,0.0,1.0,17.909051914369595,1.0,33,1.0,3.0,2.0,2010.0
Pass The Dutch Young Money Shawt Dawg,307.0,0.0,0.0,0.0,11.27830379132357,1.0,12,1.0,4.0,4.0,2010.0
La Tormenta Aventura,276.0,1.0,0.0,0.0,17.3001385940294,1.0,4,1.0,5.0,6.0,2012.0
E For Extinction Thousand Foot Krutch,233.0,0.0,0.0,0.0,15.750357592967074,1.0,9,1.0,6.0,2.0,2010.0
Fences Phoenix,231.0,0.0,0.0,0.0,14.599388357218546,1.0,2,1.0,5.0,6.0,2013.0
Look at Me Carrie Underwood,198.0,1.0,0.0,0.0,15.043360032333883,1.0,13,1.0,6.0,4.0,2016.0
Keelhauled Alestorm,230.0,0.0,0.0,1.0,17.052010796405416,1.0,26,1.0,4.0,6.0,2009.0
Beat It - Single Version Michael Jackson,258.0,0.0,0.0,0.0,12.951397104648509,1.0,47,1.0,6.0,1.0,2010.0
Wide Open Jason Aldean,241.0,1.0,0.0,1.0,11.550654681780236,1.0,2,1.0,3.0,7.0,2021.0
Loose as a Goose (feat. Foxx & Mouse) Boosie Badazz Foxx Mouse,255.0,0.0,0.0,0.0,15.825847436194385,1.0,11,1.0,0.0,7.0,2011.0
I'm Bo Yo Bo Burnham,248.0,0.0,0.0,1.0,17.368339506293665,1.0,9,0.0,1.0,6.0,2008.0
Chasing Pirates Norah Jones,162.0,1.0,1.0,1.0,16.434898419988635,1.0,19,1.0,2.0,11.0,2009.0
Your Decision Alice In Chains,280.0,0.0,0.0,1.0,16.741959632175973,1.0,4,1.0,5.0,12.0,2009.0
Shake Me Like a Monkey Dave Matthews Band,231.0,1.0,0.0,1.0,11.1662857139132,1.0,14,1.0,4.0,2.0,2019.0
Butch Saint Motel,196.0,1.0,0.0,0.0,13.103622865863464,1.0,8,1.0,0.0,8.0,2009.0
Call Me In This Moment,239.0,1.0,0.0,0.0,15.746913121925676,1.0,0,1.0,1.0,8.0,2018.0
Heartaches by the Numbers - Rerecorded Guy Mitchell,178.0,1.0,0.0,1.0,7.914617709040679,1.0,3,1.0,2.0,2.0,2015.0
Stay Wide Awake Eminem,320.0,1.0,0.0,1.0,14.849613480625353,1.0,5,1.0,5.0,7.0,2018.0
Dez Moines The Devil Wears Prada,244.0,1.0,0.0,0.0,14.170434369565347,1.0,8,1.0,3.0,2.0,2015.0
"Strawberry Swisher, Pt. 2 Dance Gavin Dance",189.0,0.0,0.0,1.0,14.31198874777299,1.0,4,1.0,4.0,11.0,2010.0
Blue Lips Regina Spektor,212.0,1.0,0.0,1.0,13.712758858606263,1.0,3,1.0,2.0,1.0,2017.0
"Winnie the Pooh - From ""Winnie the Pooh and the Honey Tree"" Disney Studio Chorus",139.0,1.0,0.0,1.0,11.97052751149822,1.0,7,1.0,4.0,10.0,2018.0
Living in Fast Forward Kenny Chesney,212.0,0.0,0.0,1.0,15.977049694589905,1.0,28,1.0,1.0,11.0,2009.0
Light Up The Night The Protomen,245.0,1.0,0.0,0.0,14.896286385164744,1.0,14,1.0,0.0,7.0,2010.0
Tujh Mein Rab Dikhta Hai Roop Kumar Rathod,282.0,1.0,0.0,1.0,20.439062242236673,1.0,24,1.0,3.0,1.0,2012.0
De Mí Enamórate Tito Nieves,307.0,1.0,0.0,1.0,15.536717726141177,1.0,5,1.0,1.0,7.0,2018.0
Discipline Nine Inch Nails,260.0,1.0,0.0,1.0,13.704047012202613,1.0,6,1.0,6.0,11.0,2014.0
Ganas De Ti Arcangel,175.0,1.0,0.0,1.0,15.436355165979993,1.0,8,1.0,4.0,8.0,2015.0
We're So Starving Panic! At The Disco,82.0,1.0,0.0,1.0,14.133916287930772,1.0,3,1.0,4.0,8.0,2015.0
Strange Times The Black Keys,191.0,1.0,0.0,0.0,11.878512577295536,1.0,8,1.0,6.0,1.0,2014.0
Hit Me With Your Best Shot - Remastered Pat Benatar,173.0,1.0,0.0,1.0,13.701080145979253,1.0,7,1.0,0.0,1.0,2017.0
Llevame En Tu Viaje Intocable,260.0,1.0,0.0,1.0,15.695925537964088,1.0,9,1.0,4.0,1.0,2021.0
Carolina Drama The Raconteurs,356.0,1.0,0.0,0.0,13.736904484504112,1.0,5,0.0,0.0,3.0,2016.0
The (Shipped) Gold Standard Fall Out Boy,199.0,1.0,0.0,1.0,13.036469920763373,1.0,6,1.0,1.0,7.0,2018.0
Who's Going Home With You Tonight? Trapt,223.0,0.0,0.0,0.0,13.525794418199498,1.0,12,1.0,1.0,9.0,2010.0
American Soldier Toby Keith,270.0,1.0,1.0,1.0,17.932026263861225,1.0,17,1.0,1.0,6.0,2009.0
Stays In Mexico Toby Keith,235.0,0.0,0.0,1.0,15.476760730100128,1.0,5,1.0,1.0,6.0,2009.0
Corazón (You're Not Alone) Prima J,228.0,0.0,0.0,1.0,17.027220730759907,1.0,5,1.0,5.0,11.0,2009.0
Fui Reik,181.0,0.0,1.0,1.0,18.514126978598817,1.0,38,1.0,5.0,10.0,2009.0
Paradise Lost Hollywood Undead,191.0,1.0,0.0,0.0,15.271783770999287,1.0,17,1.0,4.0,8.0,2012.0
History In The Making Darius Rucker,210.0,0.0,0.0,1.0,15.222244108437604,1.0,5,1.0,6.0,11.0,2009.0
Good Day Greg Street Nappy Roots,238.0,0.0,0.0,1.0,16.266364265307242,1.0,7,1.0,6.0,11.0,2009.0
My Mistakes Were Made For You The Last Shadow Puppets Alex Turner Miles Kane,188.0,1.0,0.0,1.0,15.704995772017416,1.0,23,1.0,0.0,9.0,2008.0
The Longer I Run Peter Bradley Adams,250.0,0.0,0.0,0.0,14.574985595345442,1.0,2,1.0,4.0,3.0,2009.0
Folkin' Around Panic! At The Disco,116.0,1.0,0.0,1.0,13.454679847921978,1.0,3,1.0,6.0,8.0,2015.0
Sleepyhead Passion Pit,170.0,0.0,0.0,1.0,16.195440414759783,1.0,38,1.0,0.0,6.0,2010.0
Nowhere To Run - Single Version / Mono Martha Reeves & The Vandellas,181.0,0.0,0.0,0.0,15.536944303566754,1.0,18,1.0,1.0,7.0,2008.0
This Is Your Life The Killers,219.0,1.0,0.0,1.0,13.215605966670255,1.0,5,1.0,3.0,7.0,2018.0
"Tao, Tao Control",167.0,0.0,0.0,0.0,18.13556161103009,1.0,4,0.0,5.0,10.0,2009.0
"Cuddy Buddy (feat. Trey Songz, Twista and Lil Wayne) - Remix Mike Jones",287.0,1.0,0.0,1.0,12.391157048813056,1.0,2,1.0,0.0,8.0,2014.0
Façade Disturbed,226.0,1.0,0.0,1.0,13.839159699498767,1.0,3,1.0,1.0,10.0,2015.0
Sell Your Soul Hollywood Undead,195.0,1.0,0.0,0.0,15.459098271257677,1.0,8,1.0,0.0,6.0,2012.0
Outlaw Shit Waylon Jennings The .357s,329.0,0.0,0.0,0.0,11.823178388472382,1.0,8,1.0,0.0,10.0,2008.0
Fue Su Amor Alacranes Musical,187.0,0.0,0.0,1.0,16.97403560351776,1.0,8,1.0,1.0,6.0,2009.0
The Sign Ace of Base,198.0,0.0,1.0,1.0,18.43399821151401,1.0,7,1.0,6.0,10.0,2010.0
"Out Here Grindin' feat. Akon, Lil Boosie, Plies, Ace Hood, Trick Daddy, Rick Ross DJ Khaled",241.0,0.0,0.0,1.0,17.033431206797054,1.0,21,1.0,1.0,7.0,2008.0
About You Now Miranda Cosgrove,193.0,0.0,0.0,1.0,17.35026886931473,1.0,32,1.0,5.0,10.0,2009.0
"Montero: Winter (Improvisation after the second movement of Vivaldi's Violin Concerto, Op. 8 No. 4, RV 297) Gabriela Montero",310.0,1.0,0.0,1.0,9.69547888880619,1.0,4,1.0,5.0,12.0,2016.0
Virgen Adolescent's Orquesta,272.0,1.0,0.0,1.0,17.74103658585764,1.0,22,1.0,5.0,12.0,2021.0
Quisiera Ser Pajarillo Chalino Sanchez,197.0,1.0,0.0,1.0,14.91532146134002,1.0,4,1.0,2.0,7.0,2020.0
The River Good Charlotte,196.0,0.0,0.0,1.0,17.4013938103373,1.0,29,1.0,6.0,10.0,2009.0
Go Hard DJ Khaled,278.0,0.0,0.0,0.0,16.73386258052596,1.0,17,1.0,0.0,11.0,2008.0
Tonight Jonas Brothers,214.0,0.0,0.0,1.0,14.05581403201873,1.0,15,1.0,1.0,6.0,2009.0
How Soon Is Now? - 2008 Remaster The Smiths,407.0,1.0,0.0,1.0,16.689957124915942,1.0,3,1.0,3.0,4.0,2016.0
Saints of Los Angeles Mötley Crüe,230.0,1.0,0.0,1.0,15.251149453371607,1.0,9,1.0,4.0,3.0,2019.0
Love Me Tenderly The Felice Brothers,222.0,0.0,0.0,0.0,12.740018915286878,1.0,2,1.0,6.0,8.0,2009.0
Root Chakra - Primal Support Dean Evenson Jonathan Kramer Scott Huckabay,482.0,1.0,0.0,1.0,12.587053785946772,1.0,5,1.0,2.0,7.0,2016.0
Love Never Fails Brandon Heath,190.0,0.0,0.0,0.0,15.68235384448284,1.0,7,1.0,6.0,8.0,2009.0
Hammerhead The Offspring,269.0,0.0,1.0,1.0,14.709407612669837,1.0,8,1.0,2.0,1.0,2017.0
Lost Coastlines Okkervil River,269.0,0.0,0.0,1.0,11.23511451231371,1.0,4,1.0,2.0,7.0,2012.0
Bottle And A Gun Hollywood Undead,206.0,1.0,0.0,0.0,15.212678338611346,1.0,10,1.0,0.0,8.0,2012.0
"Porque Sin Ti ""Pensando en Ti"" Banda San Jose De Mesillas",187.0,1.0,0.0,1.0,14.757821411142974,1.0,3,1.0,4.0,2.0,2014.0
"I'm Not Crying. You're Not Crying, Are You? Dear and the Headlights",178.0,1.0,0.0,1.0,7.934513463882263,1.0,4,1.0,2.0,11.0,2020.0
Jolie coquine Caravan Palace,227.0,0.0,0.0,1.0,15.654815766592693,1.0,17,1.0,2.0,2.0,2012.0
My Homeboys Chevy Andre Nickatina Mac Dre,172.0,1.0,0.0,1.0,14.183856529725494,1.0,11,1.0,0.0,4.0,2019.0
說好的幸福呢 Jay Chou,257.0,0.0,0.0,1.0,17.63886242430487,1.0,43,1.0,0.0,3.0,2013.0
Look Back At Me Trina Killer Mike,254.0,0.0,0.0,0.0,16.15986407747049,1.0,1,1.0,5.0,3.0,2008.0
Beat It - Studio Version Featuring John Mayer Fall Out Boy John Mayer,230.0,1.0,1.0,1.0,17.63631166914838,1.0,26,1.0,2.0,6.0,2009.0
Wild Wild West The Escape Club,246.0,1.0,0.0,0.0,14.793070221689625,1.0,2,1.0,3.0,2.0,2013.0
Can't Take My Eyes Off You Lady A,286.0,1.0,0.0,1.0,13.654482281596747,1.0,5,1.0,3.0,5.0,2017.0
Anenome The Brian Jonestown Massacre,336.0,0.0,0.0,0.0,16.212413975400338,1.0,16,1.0,1.0,8.0,2008.0
Come Back to Me David Cook,244.0,0.0,0.0,1.0,15.442961458028687,1.0,38,1.0,3.0,9.0,2010.0
Life in Technicolor ii Coldplay,273.0,1.0,0.0,1.0,17.91405619994695,1.0,31,1.0,1.0,1.0,2009.0
Wreckonize - Remix Vocal Smif-N-Wessun,234.0,1.0,0.0,1.0,10.204887601816106,1.0,3,1.0,5.0,1.0,2017.0
New Classic - Single Version Selena Gomez,195.0,0.0,0.0,0.0,6.813444599510896,1.0,2,1.0,4.0,4.0,2011.0
My Eyes Neil Patrick Harris Felicia Day,169.0,1.0,0.0,0.0,10.430934277318356,1.0,25,0.0,1.0,4.0,2012.0
Kung Fu Fighting CeeLo Green Jack Black,157.0,0.0,0.0,0.0,15.69923218437607,1.0,12,1.0,5.0,10.0,2009.0
Don Miranda!,188.0,0.0,0.0,1.0,18.35851677732741,1.0,26,0.0,1.0,4.0,2011.0
3 Shades Of Black Hank Williams III,240.0,0.0,0.0,0.0,14.874145634072235,1.0,21,1.0,4.0,3.0,2011.0
Be Without You Eric Darius,249.0,0.0,0.0,0.0,9.927741044336832,1.0,15,1.0,1.0,6.0,2015.0
Always Where I Need To Be The Kooks,162.0,1.0,0.0,1.0,16.384628905405673,1.0,17,1.0,2.0,3.0,2008.0
Body On Me Nelly Ashanti Akon,218.0,1.0,1.0,1.0,18.058923033183092,1.0,4,1.0,0.0,12.0,2009.0
突然好想你 Mayday,287.0,1.0,1.0,1.0,17.04349029616944,1.0,47,1.0,4.0,1.0,2013.0
Hasta La Vista Jordan Francis Roshon Bernard Fegan,117.0,1.0,0.0,1.0,14.670242431759165,1.0,34,1.0,2.0,7.0,2020.0
Arrival of the Birds The Cinematic Orchestra London Metropolitan Orchestra,463.0,1.0,0.0,0.0,17.69307753388438,1.0,16,1.0,4.0,6.0,2012.0
Always The Love Songs Eli Young Band,237.0,0.0,0.0,1.0,14.402130431318692,1.0,7,1.0,1.0,6.0,2009.0
Just to Get High Nickelback,243.0,1.0,0.0,1.0,15.01655427670433,1.0,3,1.0,5.0,4.0,2017.0
18 Primos Los Inquietos Del Norte,123.0,1.0,0.0,1.0,14.932337612636614,1.0,10,1.0,2.0,10.0,2019.0
Your Love Is a Lie Simple Plan,225.0,0.0,0.0,1.0,17.939942844012904,1.0,20,1.0,2.0,4.0,2008.0
Holler Back The Lost Trailers,191.0,0.0,0.0,1.0,15.018626094941537,1.0,35,1.0,5.0,10.0,2009.0
Get out of My Life Woman Lee Dorsey,147.0,0.0,0.0,0.0,13.64442088671898,1.0,22,0.0,1.0,10.0,2010.0
Please Excuse My Hands (feat. Jamie Foxx & The-Dream) Plies Jamie Foxx The-Dream,283.0,0.0,0.0,1.0,15.98001713582407,1.0,12,1.0,3.0,10.0,2009.0
La Más Deseada Valentín Elizalde,180.0,0.0,0.0,1.0,17.550957636807045,1.0,13,1.0,3.0,12.0,2010.0
Pinocchio Story Kanye West,362.0,1.0,0.0,1.0,13.902859128097905,1.0,6,1.0,2.0,12.0,2018.0
Lloro Por Ti Enrique Iglesias,250.0,0.0,0.0,1.0,17.626176600588817,1.0,16,1.0,6.0,12.0,2009.0
Barracuda Heart,265.0,0.0,0.0,0.0,18.236716871295688,1.0,4,1.0,4.0,12.0,2015.0
Everything I Ask For The Maine,158.0,0.0,0.0,0.0,15.52469298580633,1.0,5,1.0,3.0,11.0,2008.0
Tempted To Touch Rupee,229.0,0.0,0.0,0.0,15.420513851997175,1.0,1,1.0,0.0,5.0,2020.0
Be Somebody Kings of Leon,228.0,1.0,0.0,1.0,14.075816551799168,1.0,4,1.0,2.0,1.0,2017.0
From Heads Unworthy Rise Against,223.0,1.0,0.0,1.0,14.494075938958568,1.0,6,1.0,3.0,7.0,2018.0
Criminal Disturbed,256.0,1.0,0.0,1.0,13.319828029907777,1.0,5,1.0,4.0,9.0,2020.0
Lady Kenny Rogers,232.0,1.0,0.0,1.0,14.84539029840125,1.0,7,1.0,4.0,5.0,2021.0
Swagga Like Us JAY-Z T.I. Kanye West Lil Wayne,337.0,0.0,0.0,0.0,15.653952097877411,1.0,17,1.0,2.0,10.0,2008.0
Ride It Jay Sean,189.0,1.0,0.0,1.0,15.608581333720663,1.0,3,1.0,0.0,10.0,2019.0
"This Love, This Hate Hollywood Undead",238.0,1.0,0.0,0.0,15.677616182577424,1.0,10,1.0,5.0,8.0,2012.0
Blackout In The Heights' Original Broadway Company,238.0,1.0,0.0,1.0,14.458800780532547,1.0,3,1.0,1.0,8.0,2017.0
Breakin' Dishes Rihanna,201.0,1.0,0.0,1.0,14.148715319340502,1.0,7,1.0,0.0,7.0,2018.0
Irie Beach Party Rebel Souljahz,281.0,1.0,0.0,0.0,14.538266539515805,1.0,1,1.0,1.0,12.0,2012.0
El Cepillo Fulanito,272.0,0.0,0.0,0.0,15.134757921014097,1.0,3,1.0,0.0,7.0,2014.0
Lovers in Japan Coldplay,238.0,1.0,0.0,1.0,17.094071344483016,1.0,7,1.0,0.0,5.0,2011.0
Propane Nightmares Pendulum,313.0,0.0,0.0,0.0,16.399108709892026,1.0,5,1.0,1.0,5.0,2008.0
My Apocalypse Metallica,301.0,1.0,0.0,1.0,13.873703991542005,1.0,3,1.0,3.0,10.0,2016.0
Diamonds Aren't Forever Bring Me The Horizon,240.0,0.0,0.0,1.0,14.855056260447839,1.0,18,1.0,1.0,4.0,2009.0
Believe Staind,256.0,0.0,0.0,1.0,15.752237383369746,1.0,3,1.0,1.0,10.0,2009.0
Never Not Lauv,208.0,1.0,0.0,1.0,17.422196392852033,1.0,8,0.0,3.0,5.0,2018.0
Invisible Things Lauv,195.0,1.0,0.0,1.0,14.976868511563309,1.0,14,1.0,4.0,3.0,2020.0
Conversations in the Dark - John Legend vs. David Guetta John Legend David Guetta,212.0,1.0,0.0,1.0,13.609171270795706,1.0,18,1.0,4.0,2.0,2020.0
Sweatpants Lauv,195.0,1.0,0.0,1.0,13.7809915743374,1.0,17,1.0,4.0,3.0,2020.0
Believed Lauv,181.0,1.0,0.0,1.0,13.758320967167741,1.0,15,1.0,4.0,3.0,2020.0
Chasing Fire Lauv,206.0,1.0,0.0,1.0,16.765107422865004,1.0,7,1.0,3.0,3.0,2018.0
Feelings Lauv,185.0,1.0,0.0,0.0,16.65324443370925,1.0,17,1.0,3.0,9.0,2019.0
Split/Whole Time Lil Yachty,230.0,1.0,1.0,1.0,16.042309687148325,1.0,6,1.0,1.0,5.0,2020.0
"fuck, i’m lonely (with Anne-Marie) Lauv Anne-Marie",197.0,1.0,1.0,1.0,17.696811702860717,1.0,22,1.0,3.0,8.0,2019.0
Tell My Mama Lauv,169.0,1.0,0.0,1.0,13.660569899519391,1.0,17,1.0,4.0,3.0,2020.0
Mean It Lauv LANY,236.0,1.0,1.0,1.0,18.068573423947317,1.0,8,1.0,1.0,12.0,2019.0
I Like Me Better Lauv,198.0,1.0,0.0,1.0,19.629188034936682,1.0,23,1.0,4.0,5.0,2017.0
Drugs & The Internet Lauv,190.0,1.0,0.0,0.0,14.808848993885885,1.0,25,1.0,3.0,4.0,2019.0
i'm so tired... Lauv Troye Sivan,164.0,1.0,1.0,1.0,18.79419573303205,1.0,30,1.0,3.0,1.0,2019.0
Chemicals SG Lewis,281.0,1.0,1.0,1.0,13.778788480619012,1.0,35,1.0,4.0,5.0,2020.0
All Dogs Go To Heaven $uicideBoy$,154.0,1.0,0.0,1.0,15.785735408489291,1.0,36,1.0,4.0,2.0,2020.0
Quem Traiu Levou - Ao Vivo Gusttavo Lima,160.0,1.0,0.0,0.0,18.572067155278827,1.0,28,1.0,3.0,9.0,2019.0
Contador de Reencontros - Ao Vivo Gusttavo Lima,192.0,1.0,0.0,0.0,16.846852079250677,1.0,25,1.0,3.0,12.0,2019.0
Chora Até Perder a Fala - Ao Vivo Gusttavo Lima,245.0,1.0,0.0,0.0,18.248140093759112,1.0,29,1.0,3.0,11.0,2019.0
Perrengue - Ao Vivo Gusttavo Lima,216.0,1.0,0.0,0.0,19.22281263931934,1.0,29,1.0,4.0,10.0,2019.0
Até a Garrafa Chora - Ao Vivo Gusttavo Lima,179.0,1.0,0.0,0.0,17.212484466640678,1.0,28,1.0,3.0,11.0,2019.0
HEART ATTACK (feat. lau.ra) BRONSON ODESZA Golden Features lau.ra,210.0,1.0,1.0,0.0,10.822973175306803,1.0,18,0.0,4.0,5.0,2020.0
Forgive Me Chloe x Halle,187.0,1.0,0.0,1.0,16.656771667007945,1.0,24,1.0,4.0,6.0,2020.0
That Way - Bonus Track Lil Uzi Vert,213.0,1.0,0.0,1.0,17.555294011950483,1.0,28,1.0,6.0,3.0,2020.0
Mindreader A Day To Remember,172.0,1.0,0.0,1.0,14.930639689489587,1.0,14,1.0,2.0,4.0,2020.0
Sunshine Young Dolph,180.0,1.0,0.0,1.0,16.66859503908055,1.0,8,1.0,1.0,5.0,2020.0
I Called Mama Tim McGraw,216.0,1.0,0.0,1.0,14.705079419696956,1.0,11,1.0,4.0,5.0,2020.0
Morado J Balvin,225.0,1.0,1.0,1.0,19.233825643723407,1.0,27,1.0,4.0,1.0,2020.0
Could You Love Me Kygo Dreamlab,203.0,1.0,0.0,0.0,14.45899732079398,1.0,8,1.0,4.0,5.0,2020.0
Reality Check Swae Lee,242.0,1.0,0.0,0.0,16.500055870852183,1.0,0,0.0,3.0,6.0,2020.0
Oh My God Alec Benjamin,203.0,1.0,0.0,1.0,15.166998906783121,1.0,22,1.0,3.0,2.0,2020.0
Sad Tonight Chelsea Cutler,184.0,1.0,1.0,1.0,15.167558652828825,1.0,9,1.0,4.0,1.0,2020.0
Deep End Freestyle Sleepy Hallow Fousheé,125.0,1.0,0.0,0.0,17.795105909076835,1.0,0,1.0,4.0,4.0,2020.0
La Playa - Remix Myke Towers Maluma Farruko,277.0,1.0,0.0,0.0,18.68218787965146,1.0,7,1.0,3.0,1.0,2020.0
Eenie Meenie Sean Kingston,205.0,1.0,0.0,1.0,20.14045296838624,1.0,25,1.0,3.0,4.0,2010.0
Final Lullaby - Bonus Track The Weeknd,186.0,1.0,0.0,1.0,14.090671821212272,1.0,6,1.0,4.0,4.0,2020.0
Silly Watch Lil Uzi Vert,196.0,1.0,0.0,1.0,16.28883632410346,1.0,23,1.0,4.0,3.0,2020.0
Say So (Jax Jones Midnight Snack Remix) Doja Cat Jax Jones,213.0,1.0,0.0,1.0,14.501346073328827,1.0,28,1.0,4.0,2.0,2020.0
Get Up T-Pain,179.0,1.0,0.0,0.0,14.213406424840738,1.0,8,1.0,4.0,6.0,2020.0
Y.O.U. Luh Kel,196.0,1.0,0.0,0.0,17.68353427662079,1.0,31,1.0,2.0,2.0,2020.0
Kuntry & Wistern Koe Wetzel,242.0,1.0,0.0,1.0,15.274695650701126,1.0,3,1.0,3.0,11.0,2020.0
No Shame 5 Seconds of Summer,206.0,1.0,1.0,1.0,16.862418719013895,1.0,6,1.0,4.0,2.0,2020.0
Chocolate. (ft. Ari Lennox) Kiana Ledé Ari Lennox,187.0,1.0,0.0,1.0,14.84154677743901,1.0,5,1.0,4.0,4.0,2020.0
Outro : Ego BTS,204.0,1.0,1.0,1.0,18.735342078471398,1.0,6,1.0,6.0,2.0,2020.0
"Suburban, Pt. 2 22Gz",248.0,1.0,0.0,1.0,17.361365040559175,1.0,29,1.0,4.0,11.0,2019.0
Shimmy (with Doja Cat) Lil Wayne Doja Cat,168.0,1.0,0.0,0.0,14.197429279647126,1.0,26,1.0,5.0,5.0,2020.0
"Cheesin’ (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS) Cautious Clay Remi Wolf sophie meiers Still Woozy Claud Melanie Faye HXNS",138.0,1.0,0.0,0.0,13.481090414359192,1.0,0,1.0,2.0,4.0,2020.0
Feel Me Selena Gomez,227.0,1.0,0.0,0.0,16.077730843578763,1.0,20,1.0,4.0,2.0,2020.0
Chirp (feat. Quavo) NAV Quavo,171.0,1.0,0.0,0.0,13.99089896928668,1.0,6,1.0,0.0,5.0,2020.0
Splash Championxiii,142.0,1.0,0.0,1.0,15.792828007778938,1.0,28,1.0,4.0,4.0,2020.0
Sola & Vacía Casper Magico Anuel AA,185.0,1.0,0.0,1.0,18.270862674797847,1.0,21,1.0,3.0,4.0,2020.0
Emotionally Scarred Lil Baby,198.0,1.0,1.0,1.0,18.783760142519405,1.0,5,1.0,3.0,4.0,2020.0
Ain't Easy YoungBoy Never Broke Again,147.0,1.0,0.0,1.0,16.24233221771433,1.0,22,1.0,4.0,4.0,2020.0
Only The Young - Featured in Miss Americana Taylor Swift,159.0,1.0,0.0,1.0,16.300317952826667,1.0,8,1.0,4.0,1.0,2020.0
Checkmate Conan Gray,149.0,1.0,1.0,0.0,15.813737570238928,1.0,71,0.0,2.0,6.0,2019.0
Grieving (feat. James Blake) Kehlani James Blake,231.0,1.0,0.0,1.0,14.468287204580301,1.0,33,1.0,4.0,5.0,2020.0
ADMV Maluma,213.0,1.0,1.0,1.0,18.708710138580816,1.0,23,1.0,3.0,4.0,2020.0
Any song ZICO,248.0,1.0,1.0,1.0,18.5422607309459,1.0,18,0.0,0.0,1.0,2020.0
Beautiful Kygo Sandro Cavazza,216.0,1.0,0.0,0.0,15.229845822326865,1.0,8,1.0,4.0,5.0,2020.0
Graves Into Gardens (Live) (feat. Brandon Lake) Elevation Worship Brandon Lake,453.0,1.0,1.0,1.0,17.625164878852306,1.0,16,1.0,4.0,3.0,2020.0
Que Se Joda Anuel AA Farruko Zion,246.0,1.0,1.0,1.0,17.91891209832343,1.0,33,1.0,2.0,6.0,2020.0
Dark Clouds Rod Wave,197.0,1.0,0.0,0.0,18.953720443956524,1.0,32,1.0,3.0,11.0,2019.0
Baby Pluto Lil Uzi Vert,211.0,1.0,0.0,1.0,16.80612661597908,1.0,29,1.0,4.0,3.0,2020.0
Laugh Now Kry Later! YG,177.0,1.0,1.0,1.0,15.619022034381564,1.0,9,1.0,4.0,5.0,2020.0
Like This G Herbo Lil Uzi Vert,216.0,1.0,0.0,1.0,12.41950923637424,1.0,4,1.0,1.0,4.0,2021.0
Champagne Night - From Songland Lady A,191.0,1.0,1.0,1.0,15.438204815507639,1.0,20,1.0,1.0,4.0,2020.0
Will Joyner Lucas,240.0,1.0,0.0,1.0,17.71003780123563,1.0,31,1.0,2.0,3.0,2020.0
Dreamland Glass Animals,285.0,1.0,1.0,1.0,15.35849066861947,1.0,29,1.0,4.0,5.0,2020.0
Future Nostalgia Dua Lipa,188.0,1.0,0.0,1.0,16.906941072380793,1.0,23,1.0,0.0,12.0,2019.0
Habitual Justin Bieber,174.0,1.0,1.0,1.0,16.569734678453344,1.0,8,1.0,4.0,4.0,2020.0
Still Wiz Wiz Khalifa,178.0,1.0,1.0,1.0,17.073731972803706,1.0,31,1.0,1.0,7.0,2020.0
Somo o No Somos Anuel AA,238.0,1.0,1.0,1.0,16.757914784213813,1.0,17,1.0,4.0,5.0,2020.0
Lock It Up (feat. Anderson .Paak) Eminem Anderson .Paak,171.0,1.0,0.0,0.0,16.39408270246992,1.0,0,1.0,1.0,1.0,2020.0
Freak (feat. REI AMI) Sub Urban REI AMI,208.0,1.0,0.0,1.0,19.26550043621591,1.0,25,1.0,4.0,3.0,2020.0
Body Jordan Suaste,206.0,1.0,0.0,0.0,17.13027395954748,1.0,1,1.0,4.0,5.0,2020.0
Ten Talk YoungBoy Never Broke Again,178.0,1.0,0.0,1.0,18.336147102112946,1.0,23,1.0,1.0,3.0,2020.0
Secure The Bag Lil Uzi Vert,239.0,1.0,0.0,1.0,15.099549854296281,1.0,29,1.0,4.0,3.0,2020.0
Heartless (with Julia Michaels & Morgan Wallen) Diplo Julia Michaels Morgan Wallen,173.0,1.0,0.0,0.0,15.490269622700266,1.0,24,1.0,4.0,1.0,2020.0
LEAD THE RACE (UNDEFEATED) Comethazine,113.0,1.0,0.0,0.0,14.14054766195954,1.0,12,1.0,4.0,3.0,2020.0
Disingenuous Flight,210.0,1.0,0.0,1.0,16.05217238483714,1.0,10,1.0,0.0,4.0,2020.0
Honey Boo CNCO Natti Natasha,211.0,1.0,0.0,1.0,18.18776218503997,1.0,19,1.0,4.0,4.0,2020.0
Despacio Natti Natasha Nicky Jam Manuel Turizo Myke Towers DJ Luian Mambo Kingz,285.0,1.0,1.0,1.0,18.09024514610836,1.0,31,1.0,0.0,2.0,2020.0
Forfeit. (ft. Lucky Daye) Kiana Ledé Lucky Daye,244.0,1.0,0.0,1.0,14.187374758853855,1.0,6,1.0,4.0,3.0,2020.0
Moon BTS,209.0,1.0,0.0,1.0,17.511567740442715,1.0,3,1.0,4.0,2.0,2020.0
Me Prendes Eslabon Armado,220.0,1.0,0.0,0.0,17.28779618317611,1.0,0,1.0,0.0,4.0,2020.0
